have	AUXauxVERB	know	92
know	VERBconjVERB	come	92
that	SCONJmarkNOUN	time	92
then	ADVadvmodNOUN	time	92
be	AUXcopNOUN	time	92
the	DETdetNOUN	time	92
time	NOUNccompVERB	know	92
to	PARTmarkVERB	break	92
break	VERBaclNOUN	time	92
she	PRONobjVERB	break	92
back	ADPcompound:prtVERB	break	92
with	ADPcaseNOUN	bite	92
one	NUMnummodNOUN	bite	92
break	VERBrev_oblNOUN	bite	92
92	ABOUT	bite	92
;	PUNCTpunctVERB	come	92
but	CCONJccADJ	afraid	92
he	PRONnsubjADJ	afraid	92
be	AUXcopADJ	afraid	92
afraid	ADJconjVERB	come	92
of	ADPcaseNOUN	stroke	92
the	DETdetNOUN	stroke	92
terrible	ADJamodNOUN	stroke	92
lashing	NOUNcompoundNOUN	return	92
lashing	NOUNinCOMPOUND	lashing return	92
return	NOUNinCOMPOUND	lashing return	92
92	ABOUT	lashing return	92
return	NOUNcompoundNOUN	stroke	92
return	NOUNinCOMPOUND	return stroke	92
stroke	NOUNinCOMPOUND	return stroke	92
92	ABOUT	return stroke	92
afraid	ADJrev_oblNOUN	stroke	92
92	ABOUT	stroke	92
of	ADPcaseNOUN	cobra	92
the	DETdetNOUN	cobra	92
cobra	NOUNnmodNOUN	stroke	92
.	PUNCTpunctVERB	come	92
he	PRONnsubjNOUN	bit	93
bit	NOUN_PREDICATE_OF	93	93
,	PUNCTpunctNOUN	bit	93
indeed	ADVadvmodNOUN	bit	93
,	PUNCTpunctVERB	bite	93
but	CCONJccVERB	bite	93
do	AUXauxVERB	bite	93
not	PARTadvmodVERB	bite	93
bite	VERBconjNOUN	bit	93
long	ADVadvmodADV	enough	93
enough	ADVadvmodVERB	bite	93
,	PUNCTpunctVERB	jump	93
and	CCONJccVERB	jump	93
he	PRONnsubjVERB	jump	93
jump	VERBconjNOUN	bit	93
clear	ADJxcompVERB	jump	93
of	ADPcaseNOUN	tail	93
the	DETdetNOUN	tail	93
whisking	NOUNcompoundNOUN	tail	93
whisking	NOUNinCOMPOUND	whisking tail	93
tail	NOUNinCOMPOUND	whisking tail	93
93	ABOUT	whisking tail	93
clear	ADJrev_oblNOUN	tail	93
93	ABOUT	tail	93
,	PUNCTpunctVERB	jump	93
leave	VERBadvclVERB	jump	93
Nagaina	PROPNobjVERB	leave	93
tear	ADJxcompVERB	leave	93
and	CCONJccADJ	angry	93
angry	ADJconjADJ	tear	93
.	PUNCTpunctNOUN	bit	93
""""	PUNCTpunctVERB	say	94
wicked	ADJamodPROPN	Darzee	94
,	PUNCTpunctPROPN	Darzee	94
wicked	ADJamodPROPN	Darzee	94
Darzee	PROPNnsubjVERB	say	94
!	PUNCTpunctPROPN	Darzee	94
""""	PUNCTpunctPROPN	Darzee	94
say	VERB_PREDICATE_OF	94	94
Nag	PROPNnsubjVERB	say	94
,	PUNCTpunctVERB	say	94
lash	VERBadvclVERB	say	94
up	ADPcompound:prtVERB	lash	94
as	ADVadvmodADV	high	94
high	ADVadvmodVERB	lash	94
as	SCONJmarkVERB	reach	94
he	PRONnsubjVERB	reach	94
could	AUXauxVERB	reach	94
reach	VERBadvclADV	as	94
toward	ADPcaseNOUN	nest	94
the	DETdetNOUN	nest	94
reach	VERBrev_oblNOUN	nest	94
94	ABOUT	nest	94
in	ADPcaseNOUN	bush	94
the	DETdetNOUN	bush	94
thorn	NOUNcompoundNOUN	bush	94
thorn	NOUNinCOMPOUND	thorn bush	94
bush	NOUNinCOMPOUND	thorn bush	94
94	ABOUT	thorn bush	94
-	PUNCTpunctNOUN	bush	94
reach	VERBrev_oblNOUN	bush	94
94	ABOUT	bush	94
.	PUNCTpunctVERB	say	94
but	CCONJccVERB	sway	95
Darzee	PROPNnsubjVERB	build	95
have	AUXauxVERB	build	95
build	VERB_PREDICATE_OF	95	95
it	PRONobjVERB	build	95
out	ADPcaseNOUN	reach	95
of	ADPcaseNOUN	reach	95
build	VERBrev_oblNOUN	reach	95
95	ABOUT	reach	95
of	ADPcaseNOUN	snake	95
snake	NOUNnmodNOUN	reach	95
,	PUNCTpunctVERB	sway	95
and	CCONJccVERB	sway	95
it	PRONnsubjVERB	sway	95
only	ADVadvmodVERB	sway	95
sway	VERBconjVERB	build	95
to	ADPoblVERB	sway	95
and	CCONJccNOUN	for	95
for	NOUNconjADP	to	95
.	PUNCTpunctVERB	build	95
Rikki	PROPNcompoundNOUN	tikki	96
Rikki	PROPNinCOMPOUND	Rikki tikki	96
tikki	NOUNinCOMPOUND	Rikki tikki	96
96	ABOUT	Rikki tikki	96
-	PUNCTpunctNOUN	tikki	96
feel	VERBrev_nsubjNOUN	tikki	96
96	ABOUT	tikki	96
feel	VERB_PREDICATE_OF	96	96
he	PRONnmod:possNOUN	eye	96
feel	VERBrev_objNOUN	eye	96
96	ABOUT	eye	96
grow	VERBccompVERB	feel	96
red	ADJxcompVERB	grow	96
and	CCONJccADJ	hot	96
hot	ADJconjADJ	red	96
(	PUNCTpunctADJ	angry	96
when	ADVmarkVERB	grow	96
a	DETdetNOUN	mongoose	96
mongoose	NOUNnmod:possNOUN	eye	96
's	PARTcaseNOUN	mongoose	96
grow	VERBrev_nsubjNOUN	eye	96
96	ABOUT	eye	96
grow	VERBadvclVERB	feel	96
red	ADJxcompVERB	grow	96
,	PUNCTpunctADJ	angry	96
he	PRONnsubjADJ	angry	96
be	AUXcopADJ	angry	96
angry	ADJparataxisVERB	grow	96
)	PUNCTpunctADJ	angry	96
,	PUNCTpunctVERB	sit	96
and	CCONJccVERB	sit	96
he	PRONnsubjVERB	sit	96
sit	VERBconjVERB	feel	96
back	ADVadvmodVERB	sit	96
on	ADPcaseNOUN	leg	96
he	PRONnmod:possNOUN	leg	96
tail	NOUNcompoundNOUN	leg	96
tail	NOUNinCOMPOUND	tail leg	96
leg	NOUNinCOMPOUND	tail leg	96
96	ABOUT	tail leg	96
and	CCONJccNOUN	hind	96
hind	NOUNconjNOUN	tail	96
sit	VERBrev_oblNOUN	leg	96
96	ABOUT	leg	96
like	ADPcaseNOUN	kangaroo	96
a	DETdetNOUN	kangaroo	96
little	ADJamodNOUN	kangaroo	96
sit	VERBrev_oblNOUN	kangaroo	96
96	ABOUT	kangaroo	96
,	PUNCTpunctVERB	look	96
and	CCONJccVERB	look	96
look	VERBconjVERB	sit	96
all	ADVadvmodPRON	he	96
round	ADPcasePRON	he	96
he	PRONoblVERB	look	96
,	PUNCTpunctVERB	chatter	96
and	CCONJccVERB	chatter	96
chatter	VERBconjVERB	look	96
with	ADPcaseNOUN	rage	96
chatter	VERBrev_oblNOUN	rage	96
96	ABOUT	rage	96
.	PUNCTpunctVERB	feel	96
but	CCONJccVERB	disappear	97
Nag	PROPNnsubjVERB	disappear	97
and	CCONJccPROPN	Nagaina	97
Nagaina	PROPNconjPROPN	Nag	97
have	AUXauxVERB	disappear	97
disappear	VERB_PREDICATE_OF	97	97
into	ADPcaseNOUN	grass	97
the	DETdetNOUN	grass	97
disappear	VERBrev_oblNOUN	grass	97
97	ABOUT	grass	97
.	PUNCTpunctVERB	disappear	97
when	ADVmarkVERB	miss	98
a	DETdetNOUN	snake	98
miss	VERBrev_nsubjNOUN	snake	98
98	ABOUT	snake	98
miss	VERBadvclVERB	say	98
it	PRONnsubjNOUN	stroke	98
be	AUXcopNOUN	stroke	98
stroke	NOUNccompVERB	miss	98
,	PUNCTpunctVERB	say	98
it	PRONnsubjVERB	say	98
never	ADVadvmodVERB	say	98
say	VERB_PREDICATE_OF	98	98
anything	PRONobjVERB	say	98
or	CCONJccVERB	give	98
give	VERBconjVERB	say	98
any	DETdetNOUN	sign	98
give	VERBrev_objNOUN	sign	98
98	ABOUT	sign	98
of	SCONJcasePRON	what	98
what	PRONnmodNOUN	sign	98
it	PRONnsubjVERB	mean	98
mean	VERBacl:relclPRON	what	98
to	PARTmarkVERB	do	98
do	VERBxcompVERB	mean	98
next	ADVadvmodVERB	do	98
.	PUNCTpunctVERB	say	98
Rikki	PROPNcompoundNOUN	tikki	99
Rikki	PROPNinCOMPOUND	Rikki tikki	99
tikki	NOUNinCOMPOUND	Rikki tikki	99
99	ABOUT	Rikki tikki	99
-	PUNCTpunctNOUN	tikki	99
care	VERBrev_nsubjNOUN	tikki	99
99	ABOUT	tikki	99
do	AUXauxVERB	care	99
not	PARTadvmodVERB	care	99
care	VERB_PREDICATE_OF	99	99
to	PARTmarkVERB	follow	99
follow	VERBadvclVERB	care	99
they	PRONobjVERB	follow	99
,	PUNCTpunctVERB	care	99
for	SCONJmarkVERB	feel	99
he	PRONnsubjVERB	feel	99
do	AUXauxVERB	feel	99
not	PARTadvmodVERB	feel	99
feel	VERBadvclVERB	care	99
sure	ADJxcompVERB	feel	99
that	SCONJmarkVERB	manage	99
he	PRONnsubjVERB	manage	99
could	AUXauxVERB	manage	99
manage	VERBccompADJ	sure	99
two	NUMnummodNOUN	snake	99
manage	VERBrev_objNOUN	snake	99
99	ABOUT	snake	99
at	ADVcaseADV	once	99
once	ADVoblVERB	manage	99
.	PUNCTpunctVERB	care	99
so	ADVadvmodVERB	trot	100
he	PRONnsubjVERB	trot	100
trot	VERB_PREDICATE_OF	100	100
off	ADPcompound:prtVERB	trot	100
to	ADPcaseNOUN	path	100
the	DETdetNOUN	path	100
gravel	NOUNcompoundNOUN	path	100
gravel	NOUNinCOMPOUND	gravel path	100
path	NOUNinCOMPOUND	gravel path	100
100	ABOUT	gravel path	100
trot	VERBrev_oblNOUN	path	100
100	ABOUT	path	100
near	ADPcaseNOUN	house	100
the	DETdetNOUN	house	100
trot	VERBrev_oblNOUN	house	100
100	ABOUT	house	100
,	PUNCTpunctVERB	sit	100
and	CCONJccVERB	sit	100
sit	VERBconjVERB	trot	100
down	ADVadvmodVERB	sit	100
to	PARTmarkVERB	think	100
think	VERBadvclVERB	sit	100
.	PUNCTpunctVERB	trot	100
it	PRONnsubjNOUN	matter	101
be	AUXcopNOUN	matter	101
a	DETdetNOUN	matter	101
serious	ADJamodNOUN	matter	101
matter	NOUN_PREDICATE_OF	101	101
for	ADPcasePRON	he	101
he	PRONnmodNOUN	matter	101
.	PUNCTpunctNOUN	matter	101
if	SCONJmarkVERB	read	102
you	PRONnsubjVERB	read	102
read	VERBadvclVERB	find	102
the	DETdetNOUN	book	102
old	ADJamodNOUN	book	102
read	VERBrev_objNOUN	book	102
102	ABOUT	book	102
of	ADPcaseNOUN	history	102
natural	ADJamodNOUN	history	102
history	NOUNnmodNOUN	book	102
,	PUNCTpunctVERB	find	102
you	PRONnsubjVERB	find	102
will	AUXauxVERB	find	102
find	VERB_PREDICATE_OF	102	102
they	PRONnsubjVERB	say	102
say	VERBccompVERB	find	102
that	SCONJmarkVERB	run	102
when	ADVmarkVERB	fight	102
the	DETdetNOUN	mongoose	102
fight	VERBrev_nsubjNOUN	mongoose	102
102	ABOUT	mongoose	102
fight	VERBadvclVERB	run	102
the	DETdetNOUN	snake	102
fight	VERBrev_objNOUN	snake	102
102	ABOUT	snake	102
and	CCONJccVERB	happen	102
happen	VERBconjVERB	fight	102
to	PARTmarkVERB	bitten	102
get	AUXaux:passVERB	bitten	102
bitten	VERBxcompVERB	happen	102
,	PUNCTpunctVERB	run	102
he	PRONnsubjVERB	run	102
run	VERBconjVERB	find	102
off	ADPcompound:prtVERB	run	102
and	CCONJccVERB	eat	102
eat	VERBconjVERB	run	102
some	DETdetNOUN	herb	102
eat	VERBrev_objNOUN	herb	102
102	ABOUT	herb	102
that	PRONnsubjVERB	cure	102
cure	VERBacl:relclNOUN	herb	102
he	PRONobjVERB	cure	102
.	PUNCTpunctVERB	find	102
that	PRONnsubjADJ	true	103
be	AUXcopADJ	true	103
not	PARTadvmodADJ	true	103
true	ADJ_PREDICATE_OF	103	103
.	PUNCTpunctADJ	true	103
the	DETdetNOUN	victory	104
matter	NOUNrev_nsubjNOUN	victory	104
104	ABOUT	victory	104
be	AUXcopNOUN	matter	104
only	ADVadvmodNOUN	matter	104
a	DETdetNOUN	matter	104
matter	NOUN_PREDICATE_OF	104	104
of	ADPcaseNOUN	quickness	104
quickness	NOUNnmodNOUN	matter	104
of	ADPcaseNOUN	eye	104
eye	NOUNnmodNOUN	quickness	104
and	CCONJccNOUN	quickness	104
quickness	NOUNconjNOUN	eye	104
of	ADPcaseNOUN	foot	104
foot	NOUNnmodNOUN	eye	104
--	PUNCTpunctNOUN	matter	104
snake	NOUNnmod:possNOUN	blow	104
's	PARTcaseNOUN	snake	104
blow	NOUNapposNOUN	eye	104
against	ADPcaseNOUN	jump	104
mongoose	NOUNnmod:possNOUN	jump	104
's	PARTcaseNOUN	mongoose	104
jump	NOUNnmodNOUN	blow	104
--	PUNCTpunctNOUN	matter	104
and	CCONJccVERB	make	104
as	SCONJmarkVERB	follow	104
no	DETdetNOUN	eye	104
follow	VERBrev_nsubjNOUN	eye	104
104	ABOUT	eye	104
can	AUXauxVERB	follow	104
follow	VERBadvclVERB	make	104
the	DETdetNOUN	motion	104
follow	VERBrev_objNOUN	motion	104
104	ABOUT	motion	104
of	ADPcaseNOUN	head	104
a	DETdetNOUN	snake	104
snake	NOUNnmod:possNOUN	head	104
's	PARTcaseNOUN	snake	104
head	NOUNnmodNOUN	motion	104
when	ADVmarkVERB	strike	104
it	PRONnsubjVERB	strike	104
strike	VERBadvclVERB	follow	104
,	PUNCTpunctVERB	make	104
this	PRONnsubjVERB	make	104
make	VERBparataxisNOUN	matter	104
make	VERBrev_objNOUN	thing	104
104	ABOUT	thing	104
much	ADVadvmodADV	more	104
more	ADVadvmodADJ	wonderful	104
wonderful	ADJxcompVERB	make	104
than	ADPcaseNOUN	herb	104
any	DETdetNOUN	herb	104
magic	NOUNcompoundNOUN	herb	104
magic	NOUNinCOMPOUND	magic herb	104
herb	NOUNinCOMPOUND	magic herb	104
104	ABOUT	magic herb	104
wonderful	ADJrev_oblNOUN	herb	104
104	ABOUT	herb	104
.	PUNCTpunctNOUN	matter	104
Rikki	PROPNcompoundNOUN	tikki	105
Rikki	PROPNinCOMPOUND	Rikki tikki	105
tikki	NOUNinCOMPOUND	Rikki tikki	105
105	ABOUT	Rikki tikki	105
-	PUNCTpunctNOUN	tikki	105
know	VERBrev_nsubjNOUN	tikki	105
105	ABOUT	tikki	105
know	VERB_PREDICATE_OF	105	105
he	PRONnsubjNOUN	mongoose	105
be	AUXcopNOUN	mongoose	105
a	DETdetNOUN	mongoose	105
young	ADJamodNOUN	mongoose	105
mongoose	NOUNccompVERB	know	105
,	PUNCTpunctVERB	make	105
and	CCONJccVERB	make	105
it	PRONnsubjVERB	make	105
make	VERBconjVERB	know	105
he	PRONiobjVERB	make	105
all	DEToblADV	more	105
the	DETdetADV	more	105
more	ADVadvmodADJ	pleased	105
pleased	ADJxcompVERB	make	105
to	PARTmarkVERB	think	105
think	VERBadvclADJ	pleased	105
that	SCONJmarkVERB	manage	105
he	PRONnsubjVERB	manage	105
have	AUXauxVERB	manage	105
manage	VERBccompVERB	think	105
to	PARTmarkVERB	escape	105
escape	VERBxcompVERB	manage	105
a	DETdetNOUN	blow	105
escape	VERBrev_objNOUN	blow	105
105	ABOUT	blow	105
from	ADPcaseADV	behind	105
behind	ADVoblVERB	escape	105
.	PUNCTpunctVERB	know	105
it	PRONnsubjVERB	give	106
give	VERB_PREDICATE_OF	106	106
he	PRONiobjVERB	give	106
give	VERBrev_objNOUN	confidence	106
106	ABOUT	confidence	106
in	ADPcasePRON	himself	106
himself	PRONoblVERB	give	106
,	PUNCTpunctADJ	ready	106
and	CCONJccADJ	ready	106
when	ADVmarkVERB	come	106
Teddy	PROPNnsubjVERB	come	106
come	VERBadvclADJ	ready	106
run	VERBxcompVERB	come	106
down	ADPcaseNOUN	path	106
the	DETdetNOUN	path	106
run	VERBrev_oblNOUN	path	106
106	ABOUT	path	106
,	PUNCTpunctADJ	ready	106
Rikki	PROPNcompoundNOUN	tikki	106
Rikki	PROPNinCOMPOUND	Rikki tikki	106
tikki	NOUNinCOMPOUND	Rikki tikki	106
106	ABOUT	Rikki tikki	106
-	PUNCTpunctNOUN	tikki	106
ready	ADJrev_nsubjNOUN	tikki	106
106	ABOUT	tikki	106
be	AUXcopADJ	ready	106
ready	ADJconjVERB	give	106
to	PARTmarkVERB	pet	106
be	AUXaux:passVERB	pet	106
pet	VERBxcompADJ	ready	106
.	PUNCTpunctVERB	give	106
but	CCONJccVERB	say	107
just	ADVadvmodVERB	stoope	107
as	SCONJmarkVERB	stoope	107
Teddy	PROPNnsubjVERB	stoope	107
be	AUXauxVERB	stoope	107
stoope	VERBadvclVERB	wrig	107
,	PUNCTpunctVERB	wrig	107
something	PRONnsubjVERB	wrig	107
wrig	VERB_PREDICATE_OF	107	107
a	DETdetADJ	little	107
little	ADJobjVERB	wrig	107
in	ADPcaseNOUN	dust	107
the	DETdetNOUN	dust	107
wrig	VERBrev_oblNOUN	dust	107
107	ABOUT	dust	107
,	PUNCTpunctVERB	say	107
and	CCONJccVERB	say	107
a	DETdetNOUN	voice	107
tiny	ADJamodNOUN	voice	107
say	VERBrev_nsubjNOUN	voice	107
107	ABOUT	voice	107
say	VERBconjVERB	wrig	107
:	PUNCTpunctVERB	wrig	107
""""	PUNCTpunctADJ	careful	108
be	AUXcopADJ	careful	108
careful	ADJ_PREDICATE_OF	108	108
.	PUNCTpunctADJ	careful	108
I	PRONnsubjNOUN	death	109
be	AUXcopNOUN	death	109
death	NOUN_PREDICATE_OF	109	109
!	PUNCTpunctNOUN	death	109
""""	PUNCTpunctNOUN	death	109
it	PRONnsubjPROPN	Karait	110
be	AUXcopPROPN	Karait	110
Karait	PROPN_PREDICATE_OF	110	110
,	PUNCTpunctPROPN	Karait	110
the	DETdetNOUN	snakeling	110
dusty	ADJamodNOUN	snakeling	110
brown	ADJamodNOUN	snakeling	110
snakeling	NOUNapposPROPN	Karait	110
that	PRONnsubjVERB	lie	110
lie	VERBacl:relclNOUN	snakeling	110
for	ADPcaseNOUN	choice	110
lie	VERBrev_oblNOUN	choice	110
110	ABOUT	choice	110
on	ADPcaseNOUN	earth	110
the	DETdetNOUN	earth	110
dusty	ADJamodNOUN	earth	110
lie	VERBrev_oblNOUN	earth	110
110	ABOUT	earth	110
;	PUNCTpunctNOUN	snakeling	110
and	CCONJccADJ	dangerous	110
he	PRONnmod:possNOUN	bite	110
dangerous	ADJrev_nsubjNOUN	bite	110
110	ABOUT	bite	110
be	AUXcopADJ	dangerous	110
as	ADVadvmodADJ	dangerous	110
dangerous	ADJconjPROPN	Karait	110
as	ADPcaseNOUN	cobran	110
the	DETdetNOUN	cobran	110
dangerous	ADJrev_oblNOUN	cobran	110
110	ABOUT	cobran	110
.	PUNCTpunctPROPN	Karait	110
but	CCONJccVERB	do	111
he	PRONnsubjADJ	small	111
be	AUXcopADJ	small	111
so	ADVadvmodADJ	small	111
small	ADJ_PREDICATE_OF	111	111
that	SCONJmarkVERB	think	111
nobody	PRONnsubjVERB	think	111
think	VERBccompADJ	small	111
of	ADPcasePRON	he	111
he	PRONoblVERB	think	111
,	PUNCTpunctVERB	do	111
and	CCONJccVERB	do	111
so	ADVadvmodVERB	do	111
he	PRONnsubjVERB	do	111
do	VERBconjADJ	small	111
the	DETdetNOUN	harm	111
more	ADJamodNOUN	harm	111
do	VERBrev_objNOUN	harm	111
111	ABOUT	harm	111
to	ADPcaseNOUN	people	111
do	VERBrev_oblNOUN	people	111
111	ABOUT	people	111
.	PUNCTpunctADJ	small	111
Rikki	PROPNcompoundNOUN	tikki	112
Rikki	PROPNinCOMPOUND	Rikki tikki	112
tikki	NOUNinCOMPOUND	Rikki tikki	112
112	ABOUT	Rikki tikki	112
-	PUNCTpunctNOUN	tikki	112
tikki	NOUNnmod:possNOUN	eye	112
's	PARTcaseNOUN	tikki	112
grow	VERBrev_nsubjNOUN	eye	112
112	ABOUT	eye	112
grow	VERB_PREDICATE_OF	112	112
red	ADVadvmodVERB	grow	112
again	ADVadvmodVERB	grow	112
,	PUNCTpunctVERB	dance	112
and	CCONJccVERB	dance	112
he	PRONnsubjVERB	dance	112
dance	VERBconjVERB	grow	112
up	ADPcompound:prtVERB	dance	112
to	ADPcasePROPN	Karait	112
Karait	PROPNoblVERB	dance	112
with	ADPcaseNOUN	rocking	112
the	DETdetNOUN	rocking	112
peculiar	ADJamodNOUN	rocking	112
dance	VERBrev_oblNOUN	rocking	112
112	ABOUT	rocking	112
,	PUNCTpunctNOUN	motion	112
sway	VERBamodNOUN	motion	112
dance	VERBrev_oblNOUN	motion	112
112	ABOUT	motion	112
that	PRONobjVERB	inherite	112
he	PRONnsubjVERB	inherite	112
have	AUXauxVERB	inherite	112
inherite	VERBacl:relclNOUN	motion	112
from	ADPcaseNOUN	family	112
he	PRONnmod:possNOUN	family	112
inherite	VERBrev_oblNOUN	family	112
112	ABOUT	family	112
.	PUNCTpunctVERB	grow	112
it	PRONnsubjVERB	look	113
look	VERB_PREDICATE_OF	113	113
very	ADVadvmodADJ	funny	113
funny	ADJxcompVERB	look	113
,	PUNCTpunctADJ	balanced	113
but	CCONJccADJ	balanced	113
it	PRONexplADJ	balanced	113
be	AUXcopADJ	balanced	113
so	ADVadvmodADJ	balanced	113
perfectly	ADVadvmodADJ	balanced	113
balanced	ADJconjVERB	look	113
a	DETdetNOUN	gait	113
balanced	ADJrev_nsubjNOUN	gait	113
113	ABOUT	gait	113
that	SCONJmarkVERB	fly	113
you	PRONnsubjVERB	fly	113
can	AUXauxVERB	fly	113
fly	VERBcsubjADJ	balanced	113
off	ADPcompound:prtVERB	fly	113
from	ADPcasePRON	it	113
it	PRONoblVERB	fly	113
at	ADPcaseNOUN	angle	113
any	DETdetNOUN	angle	113
fly	VERBrev_oblNOUN	angle	113
113	ABOUT	angle	113
you	PRONnsubjVERB	please	113
please	VERBacl:relclNOUN	angle	113
,	PUNCTpunctNOUN	advantage	113
and	CCONJccNOUN	advantage	113
in	SCONJmarkVERB	deal	113
deal	VERBcsubjNOUN	advantage	113
with	ADPcaseNOUN	snake	113
deal	VERBrev_oblNOUN	snake	113
113	ABOUT	snake	113
this	PRONnsubjNOUN	advantage	113
be	AUXcopNOUN	advantage	113
a	DETdetNOUN	advantage	113
advantage	NOUNconjVERB	look	113
.	PUNCTpunctVERB	look	113
if	SCONJmarkVERB	know	114
Rikki	PROPNcompoundNOUN	tikki	114
Rikki	PROPNinCOMPOUND	Rikki tikki	114
tikki	NOUNinCOMPOUND	Rikki tikki	114
114	ABOUT	Rikki tikki	114
-	PUNCTpunctNOUN	tikki	114
know	VERBrev_nsubjNOUN	tikki	114
114	ABOUT	tikki	114
have	AUXauxVERB	know	114
only	ADVadvmodVERB	know	114
know	VERBadvclVERB	do	114
,	PUNCTpunctVERB	do	114
he	PRONnsubjVERB	do	114
be	AUXauxVERB	do	114
do	VERB_PREDICATE_OF	114	114
a	DETdetNOUN	thing	114
much	ADVadvmodADV	more	114
more	ADVadvmodADJ	dangerous	114
dangerous	ADJamodNOUN	thing	114
do	VERBrev_objNOUN	thing	114
114	ABOUT	thing	114
than	SCONJmarkVERB	fight	114
fight	VERBadvclVERB	do	114
Nag	PROPNobjVERB	fight	114
,	PUNCTpunctADJ	small	114
for	ADPcasePROPN	Karait	114
Karait	PROPNoblADJ	small	114
be	AUXcopADJ	small	114
so	ADVadvmodADJ	small	114
small	ADJparataxisVERB	do	114
,	PUNCTpunctVERB	turn	114
and	CCONJccVERB	turn	114
can	AUXauxVERB	turn	114
turn	VERBconjVERB	do	114
so	ADVadvmodADV	quickly	114
quickly	ADVadvmodVERB	turn	114
,	PUNCTpunctVERB	turn	114
that	SCONJmarkVERB	get	114
unless	SCONJmarkVERB	bit	114
Rikki	PROPNnsubjVERB	bit	114
bit	VERBadvclVERB	get	114
he	PRONobjVERB	bit	114
close	ADJxcompVERB	bit	114
to	ADPcaseNOUN	back	114
the	DETdetNOUN	back	114
close	ADJrev_oblNOUN	back	114
114	ABOUT	back	114
of	ADPcaseNOUN	head	114
the	DETdetNOUN	head	114
head	NOUNnmodNOUN	back	114
,	PUNCTpunctVERB	get	114
he	PRONnsubjVERB	get	114
would	AUXauxVERB	get	114
get	VERBparataxisVERB	do	114
the	DETdetNOUN	stroke	114
return	NOUNcompoundNOUN	stroke	114
return	NOUNinCOMPOUND	return stroke	114
stroke	NOUNinCOMPOUND	return stroke	114
114	ABOUT	return stroke	114
get	VERBrev_objNOUN	stroke	114
114	ABOUT	stroke	114
in	ADPcaseNOUN	eye	114
he	PRONnmod:possNOUN	eye	114
get	VERBrev_oblNOUN	eye	114
114	ABOUT	eye	114
or	CCONJccNOUN	lip	114
he	PRONnmod:possNOUN	lip	114
lip	NOUNconjNOUN	eye	114
.	PUNCTpunctVERB	do	114
but	CCONJccVERB	know	115
Rikki	PROPNnsubjVERB	know	115
do	AUXauxVERB	know	115
not	PARTadvmodVERB	know	115
know	VERB_PREDICATE_OF	115	115
.	PUNCTpunctVERB	know	115
he	PRONnmod:possNOUN	eye	116
red	ADJrev_nsubjNOUN	eye	116
116	ABOUT	eye	116
be	AUXcopADJ	red	116
all	ADVadvmodADJ	red	116
red	ADJ_PREDICATE_OF	116	116
,	PUNCTpunctVERB	rock	116
and	CCONJccVERB	rock	116
he	PRONnsubjVERB	rock	116
rock	VERBconjADJ	red	116
back	ADVadvmodVERB	rock	116
and	CCONJccADV	forth	116
forth	ADVconjADV	back	116
,	PUNCTpunctVERB	rock	116
look	VERBadvclVERB	rock	116
for	ADPcaseNOUN	place	116
a	DETdetNOUN	place	116
good	ADJamodNOUN	place	116
look	VERBrev_oblNOUN	place	116
116	ABOUT	place	116
to	PARTmarkVERB	hold	116
hold	VERBaclNOUN	place	116
.	PUNCTpunctADJ	red	116
Karait	PROPNnsubjVERB	strike	117
strike	VERB_PREDICATE_OF	117	117
out	ADPcompound:prtVERB	strike	117
.	PUNCTpunctVERB	strike	117
Rikki	PROPNnsubjVERB	jump	118
jump	VERB_PREDICATE_OF	118	118
jump	VERBrev_objNOUN	sideway	118
118	ABOUT	sideway	118
and	CCONJccVERB	try	118
try	VERBconjVERB	jump	118
to	PARTmarkVERB	run	118
run	VERBxcompVERB	try	118
in	ADVadvmodVERB	run	118
,	PUNCTpunctVERB	lash	118
but	CCONJccVERB	lash	118
the	DETdetNOUN	head	118
wicked	ADJamodNOUN	head	118
little	ADJamodNOUN	head	118
dusty	ADJamodNOUN	head	118
gray	ADJamodNOUN	head	118
lash	VERBrev_nsubjNOUN	head	118
118	ABOUT	head	118
lash	VERBconjVERB	jump	118
within	ADPcaseNOUN	fraction	118
a	DETdetNOUN	fraction	118
lash	VERBrev_oblNOUN	fraction	118
118	ABOUT	fraction	118
of	ADPcaseNOUN	shoulder	118
he	PRONnmod:possNOUN	shoulder	118
shoulder	NOUNnmodNOUN	fraction	118
,	PUNCTpunctVERB	have	118
and	CCONJccVERB	have	118
he	PRONnsubjVERB	have	118
have	VERBconjVERB	jump	118
to	PARTmarkVERB	jump	118
jump	VERBxcompVERB	have	118
over	ADPcaseNOUN	body	118
the	DETdetNOUN	body	118
jump	VERBrev_oblNOUN	body	118
118	ABOUT	body	118
,	PUNCTpunctVERB	follow	118
and	CCONJccVERB	follow	118
the	DETdetNOUN	head	118
follow	VERBrev_nsubjNOUN	head	118
118	ABOUT	head	118
follow	VERBconjVERB	jump	118
he	PRONnmod:possNOUN	heel	118
follow	VERBrev_objNOUN	heel	118
118	ABOUT	heel	118
close	ADJxcompVERB	follow	118
.	PUNCTpunctVERB	jump	118
Teddy	PROPNnsubjVERB	shout	119
shout	VERB_PREDICATE_OF	119	119
to	ADPcaseNOUN	house	119
the	DETdetNOUN	house	119
shout	VERBrev_oblNOUN	house	119
119	ABOUT	house	119
:	PUNCTpunctVERB	shout	119
""""	PUNCTpunctVERB	shout	119
